index,bias
0,0.03451991081237793
1,-0.054711341857910156
2,0.032662272453308105
4,0.056096673011779785
5,0.012555241584777832
6,0.041376709938049316
7,0.06958729028701782
8,0.03533971309661865
9,0.00324404239654541
10,-0.005745649337768555
11,0.08614921569824219
12,0.04505282640457153
13,0.06462472677230835
14,0.037751078605651855
15,0.05537581443786621
17,0.032662272453308105
18,0.04600667953491211
19,0.056096673011779785
20,0.08715146780014038
21,0.03390610218048096
22,0.03530395030975342
23,-0.014756560325622559
24,0.026440918445587158
26,-0.009527623653411865
27,0.03552103042602539
28,0.04571104049682617
29,0.055515408515930176
30,0.05968737602233887
31,0.006794571876525879
32,0.03937196731567383
33,0.012731432914733887
34,0.032997727394104004
35,0.07490915060043335
36,-0.025918900966644287
37,0.004905819892883301
38,0.0066585540771484375
39,0.08917707204818726
40,0.04240822792053223
41,0.0567396879196167
42,-0.0829387903213501
43,0.008541107177734375
44,0.04489493370056152
45,0.08700740337371826
46,0.07353216409683228
47,0.040158748626708984
