index,bias
0,-0.04886007308959961
1,-0.017580389976501465
2,0.03391909599304199
3,-0.014886021614074707
4,0.03686690330505371
5,0.0003025531768798828
6,0.02738809585571289
7,-0.05872917175292969
8,0.032103538513183594
9,-0.0029745101928710938
10,-0.038784146308898926
11,-0.007951021194458008
12,-0.055684804916381836
13,-0.028017520904541016
14,0.056116580963134766
16,-0.1039130687713623
17,0.03391909599304199
18,0.043404579162597656
19,0.03686690330505371
20,-0.004386425018310547
21,-0.041425228118896484
22,-0.015692949295043945
23,0.06081843376159668
25,-0.022097229957580566
26,-0.09682512283325195
27,-0.013170719146728516
28,-0.005698442459106445
29,0.037956953048706055
30,0.12612688541412354
31,-0.021271705627441406
32,-0.011857032775878906
33,-0.04055655002593994
34,-0.022007226943969727
35,0.04335582256317139
37,0.0014805793762207031
38,-0.05933427810668945
39,0.10116463899612427
40,-0.03995668888092041
41,-0.043166279792785645
42,-0.09181368350982666
43,0.0014805793762207031
44,-0.06110787391662598
45,-0.013877391815185547
46,0.030823349952697754
47,-0.054161787033081055
