index,bias
0,-0.0012265443801879883
1,-0.06235426664352417
2,0.01722121238708496
3,-0.010590195655822754
4,-0.048311710357666016
5,-0.0038471221923828125
6,0.0026355981826782227
7,-0.041793763637542725
8,0.007403850555419922
9,0.011515021324157715
10,-0.016276240348815918
11,0.03502297401428223
12,-0.05010044574737549
13,-0.04231387376785278
14,0.0023730993270874023
15,0.00017130374908447266
16,-0.031528472900390625
17,0.01722121238708496
18,-0.037362098693847656
19,-0.048311710357666016
20,0.0014128684997558594
21,0.014055132865905762
22,-0.018355965614318848
23,-0.011440515518188477
24,0.009456634521484375
25,0.0020084381103515625
26,-0.06529039144515991
27,-0.007695555686950684
28,0.0037920475006103516
29,-0.007588982582092285
30,0.01288294792175293
31,-0.035477519035339355
32,0.026309728622436523
33,0.017591118812561035
34,-0.02701723575592041
35,0.024867773056030273
36,-0.04988664388656616
37,-0.030800938606262207
38,-0.017852067947387695
39,0.05055737495422363
40,-0.01419532299041748
41,-0.01268380880355835
42,-0.08137208223342896
43,-0.030800938606262207
44,0.024223625659942627
45,0.003176093101501465
46,-0.012444734573364258
47,-0.045359134674072266
