index,bias
0,-0.027661383152008057
1,-0.1381288766860962
2,0.0054817795753479
3,-0.0112990140914917
4,0.027472317218780518
5,-0.0010233521461486816
6,0.030676424503326416
7,0.06637567281723022
8,-0.03543388843536377
9,-0.0276181697845459
10,0.02013641595840454
11,-0.0009292364120483398
13,0.044761598110198975
14,-0.05185365676879883
15,-0.010796427726745605
16,0.06849855184555054
17,0.0054817795753479
18,0.04147064685821533
19,0.027472317218780518
20,0.04420888423919678
21,0.004748821258544922
22,-0.054126620292663574
23,0.02668851613998413
24,-0.012089669704437256
25,-0.0009084939956665039
26,-0.07645279169082642
27,-0.01911163330078125
28,-0.05026602745056152
29,-0.0249975323677063
30,0.024170517921447754
31,-0.0688028335571289
32,0.026074767112731934
33,-0.013935327529907227
34,0.03848981857299805
35,-0.0009084939956665039
37,-0.007069110870361328
38,-0.08436554670333862
39,0.021453678607940674
40,-0.011811554431915283
41,-0.05455583333969116
43,-0.046123623847961426
45,0.06924939155578613
47,0.016167640686035156
