index,bias
0,0.002186894416809082
1,-0.029208064079284668
2,0.027253389358520508
3,-0.043692827224731445
4,0.011188149452209473
5,0.004431366920471191
6,0.024369478225708008
7,0.042357563972473145
8,-0.03157603740692139
9,-0.03654956817626953
10,0.01668524742126465
11,0.001683950424194336
12,-0.05310797691345215
13,-0.11339670419692993
14,-0.020550966262817383
15,-0.03238201141357422
16,0.011188149452209473
17,0.027253389358520508
18,-0.023877501487731934
19,0.011188149452209473
20,-0.014184236526489258
21,-0.06929218769073486
22,0.004475116729736328
23,-0.030022025108337402
24,-0.0361248254776001
25,-0.038945913314819336
26,0.0013718605041503906
27,-0.03357124328613281
28,-0.00562286376953125
29,-0.018959403038024902
30,0.009553790092468262
31,0.0036395788192749023
32,-0.028717875480651855
33,-0.021357417106628418
34,-0.04413938522338867
35,0.0026526451110839844
36,0.03703737258911133
37,-0.04015839099884033
38,-0.05354595184326172
39,0.10337972640991211
40,-0.03723490238189697
41,0.04823535680770874
42,-0.07149636745452881
43,-0.0798715353012085
44,-0.07379496097564697
45,0.04230642318725586
46,-0.058019042015075684
47,-0.08979249000549316
