index,bias
0,-0.035773396492004395
1,-0.016056060791015625
2,0.04624593257904053
3,0.029187321662902832
5,-0.004108309745788574
6,0.03894472122192383
7,0.06768965721130371
8,-0.005493760108947754
9,-0.03718447685241699
10,-0.02341282367706299
11,0.041387081146240234
12,0.0007503032684326172
13,-0.01782679557800293
14,0.031743764877319336
15,-0.0039490461349487305
16,0.06080353260040283
17,0.04624593257904053
18,0.014940023422241211
20,0.04437136650085449
21,-0.023510217666625977
22,-0.0036520957946777344
23,0.010246992111206055
24,0.05720853805541992
25,0.023208260536193848
26,-0.02387070655822754
27,0.015408515930175781
28,0.015487074851989746
29,-0.011587858200073242
30,0.018264293670654297
31,-0.027547121047973633
32,0.028946876525878906
33,0.0021941661834716797
34,0.0001291036605834961
35,0.020183205604553223
36,0.07471930980682373
37,-0.015582084655761719
38,-0.026701927185058594
39,0.16045063734054565
40,0.0021246671676635742
41,0.06467461585998535
42,-0.07994729280471802
43,-0.0246126651763916
44,0.007582306861877441
45,0.05122709274291992
46,0.052019715309143066
47,0.008512377738952637
