index,bias
0,-0.01606619358062744
1,-0.029249846935272217
2,0.05472683906555176
3,-0.008449673652648926
4,0.0473332405090332
5,-0.04127383232116699
6,0.016643285751342773
7,-0.032767295837402344
8,0.02419567108154297
9,-0.03743910789489746
10,-0.01775527000427246
11,-0.000989675521850586
12,-0.015585660934448242
13,-0.06332516670227051
14,-0.06332516670227051
15,-0.0007785558700561523
16,-0.06844627857208252
17,0.05472683906555176
18,0.025856852531433105
19,0.0473332405090332
20,0.01061105728149414
21,0.03327131271362305
22,-0.012303471565246582
23,0.06510072946548462
24,0.047265589237213135
25,0.0014411211013793945
26,-0.062133193016052246
27,-0.04183804988861084
28,-0.020932793617248535
29,0.014216780662536621
30,0.013102173805236816
31,0.0017397403717041016
32,0.05826091766357422
33,-0.024460673332214355
34,0.0025681257247924805
35,0.012708902359008789
37,-0.08541607856750488
38,-0.02394282817840576
39,0.0326465368270874
40,-0.033978283405303955
41,-0.04373466968536377
42,-0.08484888076782227
43,-0.08541607856750488
44,0.009246230125427246
45,0.0031142234802246094
46,-0.007441520690917969
47,-0.035640716552734375
