index,bias
0,0.0076291561126708984
1,0.0055435895919799805
2,0.06015312671661377
3,0.05583643913269043
4,0.08606207370758057
5,0.0017294883728027344
6,0.07741451263427734
7,-0.01638197898864746
8,0.032779812812805176
9,0.002518177032470703
10,0.06912052631378174
11,0.05059969425201416
12,0.06798142194747925
13,0.07111001014709473
14,0.07111001014709473
15,0.030391573905944824
16,0.057561635971069336
17,0.06015312671661377
18,0.08746838569641113
19,0.08606207370758057
20,0.06478673219680786
21,0.01293867826461792
23,0.04431331157684326
25,0.008146524429321289
26,0.03737753629684448
27,0.06090205907821655
28,0.049639105796813965
29,0.06751644611358643
30,-0.01624464988708496
31,0.03219962120056152
32,0.04138284921646118
33,0.03272521495819092
34,0.004454612731933594
35,0.038387417793273926
36,0.05491054058074951
37,-0.027254164218902588
38,0.023473620414733887
39,0.08734321594238281
40,0.022600114345550537
41,0.008382439613342285
42,-0.081035315990448
43,-0.027254164218902588
44,0.03169363737106323
45,0.03495991230010986
46,0.027120113372802734
47,0.03437834978103638
